Time,Roll (radians),Pitch (radians),Yaw (radians),Heave,Sway,Surge
2023-10-30 16:42:55.735023,-0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:55.785053,-0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:55.835082,-0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:55.885111,-0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:55.935089,-0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:55.985118,-0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.035148,-0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.085176,-0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.135206,-0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.185215,-0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.235252,-0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.285280,-0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.335310,-0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.385339,-0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.435371,-0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.485406,-0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.535435,-0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.585448,-0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.635476,-0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.685519,-0.10471975803375244,1.5391958727402821e-15,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.735530,-0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.785559,-0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.835477,-0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.885608,-0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.935637,-0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:56.985667,-0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.035696,-0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.085837,-0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.135865,-0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.185907,-0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.235945,-0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.285974,-0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.335319,-0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.385351,-0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.435378,-0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.485407,-0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.535437,-0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.585471,-0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.635500,-0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.685540,-0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.735581,-0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.785610,-0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.835643,-0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.885673,-0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.935703,-0.07404804974794388,-0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:57.985732,-0.07168560475111008,-0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.035761,-0.06925241649150848,-0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.085799,-0.06675088405609131,-0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.135829,-0.06418347358703613,-0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.185858,-0.061552729457616806,-0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.235889,-0.05886123329401016,-0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.285918,-0.0561116524040699,-0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.335957,-0.053306691348552704,-0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.385985,-0.050449125468730927,-0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.435014,-0.047541774809360504,-0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.485043,-0.044587504118680954,-0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.535072,-0.04158923029899597,-0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.585110,-0.038549911230802536,-0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.635138,-0.035472553223371506,-0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.685174,-0.03236018493771553,-0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.735204,-0.02921587973833084,-0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.785234,-0.026042744517326355,-0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.835596,-0.02284390665590763,-0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.885625,-0.019622525200247765,-0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.935655,-0.016381779685616493,-0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:58.985672,-0.013124865479767323,-0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.035700,-0.009854999370872974,-0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.085710,-0.006575407925993204,-0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.135741,-0.003289327025413513,-0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.185748,1.5408811771377425e-16,-0.20943951606750488,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.235763,0.003289327025413513,-0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.285792,0.006575407925993204,-0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.335162,0.009854999370872974,-0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.385190,0.013124865479767323,-0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.435221,0.016381779685616493,-0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.485596,0.019622525200247765,-0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.535625,0.02284390665590763,-0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.585656,0.026042744517326355,-0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.635685,0.02921587973833084,-0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.685725,0.03236018493771553,-0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.735762,0.035472553223371506,-0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.785792,0.038549911230802536,-0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.835821,0.04158923029899597,-0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.885850,0.044587504118680954,-0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.935880,0.047541774809360504,-0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:42:59.985892,0.050449125468730927,-0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.035922,0.053306691348552704,-0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.085950,0.0561116524040699,-0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.135981,0.05886123329401016,-0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.185040,0.061552729457616806,-0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.235050,0.06418347358703613,-0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.285080,0.06675088405609131,-0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.335110,0.06925241649150848,-0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.385139,0.07168560475111008,-0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.435156,0.07404804974794388,-0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.485184,0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.535213,0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.585243,0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.635272,0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.685314,0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.735337,0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.785367,0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.835410,0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.885530,0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.935560,0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:00.985589,0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.035619,0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.085648,0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.135676,0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.185707,0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.235735,0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.285764,0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.335793,0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.385823,0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.435852,0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.485881,0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.535910,0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.585948,0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.635977,0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.685018,0.10471975803375244,-8.207661379225893e-16,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.735031,0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.785470,0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.835593,0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.885622,0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.935652,0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:01.985682,0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.035710,0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.085752,0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.135781,0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.185824,0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.235864,0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.285894,0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.335938,0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.385967,0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.435997,0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.485069,0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.535098,0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.585138,0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.635169,0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.685215,0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.735282,0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.785309,0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.835342,0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.885372,0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.935401,0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:02.985429,0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.035459,0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.085500,0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.135620,0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.185693,0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.235734,0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.285762,0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.335804,0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.385835,0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.435863,0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.485903,0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.535932,0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.585968,0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.635997,0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.685266,0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.735307,0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.785336,0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.835371,0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.885401,0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.935741,0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:03.985769,0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.035798,0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.085828,0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.135857,0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.185886,9.748542424014737e-16,0.20943951606750488,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.235920,-0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.285949,-0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.335993,-0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.385020,-0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.435091,-0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.485126,-0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.535156,-0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.585164,-0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.635193,-0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.685208,-0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.735238,-0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.785267,-0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.835693,-0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.885723,-0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.935753,-0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:04.985781,-0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.035810,-0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.085839,-0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.135868,-0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.185879,-0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.235920,-0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.285949,-0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.335985,-0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.385020,-0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.435049,-0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.485078,-0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.535114,-0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.585146,-0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.635175,-0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.685187,-0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.735215,-0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.785244,-0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.835274,-0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.885304,-0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.935282,-0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:05.985299,-0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.035327,-0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.085334,-0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.135363,-0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.185408,-0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.235438,-0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.285466,-0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.335506,-0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.385536,-0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.435571,-0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.485602,-0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.535631,-0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.585673,-0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.635703,-0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.685732,-0.10471975803375244,1.0233648913168014e-16,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.735756,-0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.785785,-0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.835815,-0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.885844,-0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.935875,-0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:06.985886,-0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.035914,-0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.085923,-0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.135952,-0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.185964,-0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.236006,-0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.285034,-0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.335080,-0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.385109,-0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.435120,-0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.485150,-0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.535178,-0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.585221,-0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.635252,-0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.685280,-0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.735304,-0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.785331,-0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.835340,-0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:07.885369,-0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
